state,year,p_101,p_102,p_104,p_106,p_110,p_112,p_114,p_118,p_120,p_122,p_124,p_128,p_130,p_136,p_138,p_140,p_142,p_146,p_154,p_157,p_159,p_160,p_161,p_163,p_165,p_199,p_201,p_202,p_206,p_216,p_217,p_223,p_224,p_226,p_227,p_228,p_297,p_309,p_311,p_313,p_314,p_315,p_316,p_317,p_319,p_324,p_325,p_326,p_327,p_328,p_329,p_330,p_332,p_333,p_336,p_338,p_340,p_342,p_344,p_345,p_348,p_350,p_351,p_353,p_355,p_356,p_359,p_360,p_362,p_366,p_367,p_368,p_372,p_373,p_374,p_376,p_378,p_379,p_380,p_381,p_382,p_383,p_384,p_386,p_388,p_390,p_391,p_393,p_394,p_395,p_396,p_400,p_402,p_410,p_412,p_420,p_422,p_428,p_430,p_436,p_441,p_442,p_443,p_447,p_449,p_460,p_462,p_464,p_466,p_468,p_472,p_484,p_490,p_500,p_511,p_512,p_516,p_520,p_521,p_522,p_527,p_528,p_533,p_548,p_550,p_554,p_558,p_560,p_561,p_568,p_570,p_572,p_574,p_575,p_576,p_578,p_580,p_582,p_584,p_585,p_587,p_590,p_591,p_592,p_595,p_600,p_601,p_603,p_605,p_606,p_607,p_608,p_610,p_612,p_614,p_620,p_629,p_632,p_633,p_634,p_635,p_636,p_638,p_642,p_643,p_644,p_645,p_646,p_647,p_649,p_650,p_654,p_655,p_656,p_657,p_658,p_659,p_660,p_666,p_670,p_672,p_710,p_713,p_717,p_734,p_747,p_755,p_756,p_770,p_775,p_798,p_800,p_801,p_805,p_808,p_809,p_810,p_812,p_815,p_817,p_821,p_823,p_911,p_912,p_913
North Carolina,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2025,0.0,14283.552186330955,0.0,5136.542634310565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5180.875107652733,0.0,0.0,4212.5117787954005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5394.42224087489,0.0,0.0,0.0,478601.5446288958,-194349.64239668637,-17683.28734725028,968596.1493819598,0.0,0.0,0.0,108160.54757786589,0.0,0.0,-122950.5093446991,-105402.32911301887,0.0,0.0,0.0,0.0,-77200.20296440576,-3801951.4694024166,1025.4357086316159,0.0,3530.5123431970496,0.0,0.0,0.0,0.0,51.612285508936,0.0,0.0,130855.32536572707,0.0,0.0,986189.1537916772,0.0,0.0,0.0,68450.26565158926,0.0,0.0,0.0,0.0,-4561.894841347239,-135997.66612595879,0.0,0.0,-1649.7903868154,0.0,0.0,1451.849884818963,0.0,21749.865592076792,20407.921186561114,0.0,0.0,0.0,0.0,817.4682220722134,-13186.473046002982,0.0,0.0,-85083.4062860571,0.0,0.0,-287163.5640272775,0.0,0.0,-1948.5793108436646,0.0,0.0,0.0,0.0,2774.864149998608,-424.40536833434635,6880.629321019529,-152510.4273906952,0.0,0.0,-31659.474023795017,-84031.06361488765,0.0,0.0,0.0,0.0,-25882.095630609314,-37502.54326204979,0.0,0.0,248.32547368731184,132205.2212330699,15334.596527949296,-17402.281390437798,0.0,0.0,6481.564654731279,1900.154871046645,-2671.971608929307,0.0,29371.730578586925,136780.41574214748,0.0,77291.03975871077,0.0,73912.46258692746,25110.87060599908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-439468.0300288511,-82401.93660142459,2075.400380703646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81187.0420133596,0.0,0.0,287.44634402509837,0.0,9087.025387057918,-216.65344248191468,0.0,0.0,9299.161072027506,0.0,0.0,0.0,0.0,0.0,-310403.42740998254,-20966.25997092803,14629.094886531559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2026,0.0,16474.281049265148,0.0,5924.3559217815055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.487854225241,0.0,0.0,4858.602542414323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6221.787615242189,0.0,0.0,0.0,552006.6895106286,-455940.8712457027,-38663.286174574016,1117153.8410049602,0.0,0.0,0.0,124749.5886174161,0.0,0.0,-278223.4032833452,-253290.4148303843,0.0,0.0,0.0,0.0,-237078.1416262521,-8239484.890236843,-1190.3689997981492,0.0,4072.001966386786,0.0,0.0,0.0,0.0,59.528280218895475,0.0,0.0,150925.16054451978,0.0,0.0,1137445.15897445,0.0,0.0,0.0,78948.77265336667,0.0,0.0,0.0,0.0,-15509.224973567761,-374234.0961155009,0.0,0.0,-3421.2467313605493,0.0,0.0,1674.5262475212621,0.0,25085.7345479168,23537.97044830359,0.0,0.0,0.0,0.0,942.8467837397329,-35651.20335049066,0.0,0.0,-176441.4000563367,0.0,0.0,-595504.3820388675,0.0,0.0,-4461.148383511534,0.0,0.0,0.0,0.0,3200.4568110413456,-1690.6745657029442,7935.94056657466,-386353.8984472229,0.0,0.0,-80555.68566234125,-225214.20485634753,0.0,0.0,0.0,0.0,-62716.83782337721,-102340.78455462772,0.0,0.0,286.41220278045876,152482.09565531998,17686.5285107636,-71054.41119167965,0.0,0.0,7475.669663125649,2191.5896672194394,-14687.733736314025,0.0,33876.59723174438,157759.0071136423,0.0,89145.49370943301,0.0,74517.45387459989,28962.231128391635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-978814.3156148613,-216688.58584609441,2393.713322529362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234020.80500210088,0.0,0.0,331.5332066056353,0.0,5791.124296027963,-881.8698879434687,0.0,0.0,10725.412770191193,0.0,0.0,0.0,0.0,0.0,-796293.5691499216,-45460.85435130412,16872.821096122236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2027,0.0,19190.784839303582,0.0,6901.244398245486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6960.807659975144,0.0,0.0,5659.755089301791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7247.720679457663,0.0,0.0,0.0,643029.0691639762,-819419.1786377246,-67760.53630409352,1301365.3786174804,0.0,0.0,0.0,145319.99950645794,0.0,0.0,-493777.07475725835,-458895.08399955457,0.0,0.0,0.0,0.0,-460302.86373824277,-14392322.036256215,-4338.340176206366,0.0,4743.4490991420535,0.0,0.0,0.0,0.0,69.3441136592453,0.0,0.0,175811.75616622227,0.0,0.0,1325002.6054010876,0.0,0.0,0.0,91966.92133557086,0.0,0.0,0.0,0.0,-30812.843335867175,-706322.100227403,0.0,0.0,-5874.032439192295,0.0,0.0,1950.6449372721036,0.0,29222.21205315838,27419.231532864214,0.0,0.0,0.0,0.0,1098.316200207455,-66956.37814797906,0.0,0.0,-302937.0837382623,0.0,0.0,-1022437.8223626076,0.0,0.0,-7950.218830059186,0.0,0.0,0.0,0.0,3728.191710734325,-3463.5043952711585,9244.526511063043,-711826.1849457701,0.0,0.0,-148617.25875169094,-421926.53370478004,0.0,0.0,0.0,0.0,-113936.74063059318,-192708.93002115737,0.0,0.0,333.6397468559594,177625.41993890982,20602.924169453298,-146184.64170155133,0.0,0.0,8708.359873534675,2552.9688144737083,-31545.372438063438,0.0,39462.631881659676,183772.46041429648,0.0,103845.01660832902,0.0,73457.11980177485,33737.91817615833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1727227.4349636342,-403727.88158253976,2788.42137039324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-447219.1284288239,0.0,0.0,386.200916205501,0.0,913.0000009648211,-1813.3637997333108,0.0,0.0,12493.96487591423,0.0,0.0,0.0,0.0,0.0,-1472741.9737786427,-79424.21489304944,19655.04159601475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2028,0.0,19015.526530268806,0.0,6838.219335247806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6897.238640249336,0.0,0.0,5608.067828212275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181.531449508286,0.0,0.0,0.0,637156.6575734382,-1116533.5066799088,-91148.3963520704,1289480.7632876392,0.0,0.0,0.0,143992.87622329406,0.0,0.0,-668538.0501128989,-627806.8252430417,0.0,0.0,0.0,0.0,-650642.5410065677,-19326160.488644682,-7417.30363854087,0.0,4700.129929286872,0.0,0.0,0.0,0.0,68.71083408244851,0.0,0.0,174206.16935191886,0.0,0.0,1312902.1249864642,0.0,0.0,0.0,91127.04077542864,0.0,0.0,0.0,0.0,-43998.39968311404,-985538.8054246551,0.0,0.0,-7815.821124559094,0.0,0.0,1932.8308282559192,0.0,28955.342536691227,27168.8275919249,0.0,0.0,0.0,0.0,1088.2859152740548,-93209.1050282126,0.0,0.0,-403079.4999864534,0.0,0.0,-1360426.795952235,0.0,0.0,-10786.757207203125,0.0,0.0,0.0,0.0,3694.1442978509076,-5010.39999760309,9160.10161141865,-981891.3597715975,0.0,0.0,-205135.79498761488,-586672.1076240519,0.0,0.0,0.0,0.0,-156085.88457662475,-268597.30932013365,0.0,0.0,330.59280852850816,176003.26998512982,20414.769610828225,-211849.01616655622,0.0,0.0,8628.831472863123,2529.6540307798787,-46509.245573929016,0.0,39102.24254940712,182094.17310457677,0.0,102896.66029227141,0.0,58683.7732693702,33429.80933436693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2331657.7952264464,-559904.9904892474,2762.95633504718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-627617.6148542154,0.0,0.0,382.6739671990581,0.0,-5258.197138361313,-2627.3295648909525,0.0,0.0,12379.864740061137,0.0,0.0,0.0,0.0,0.0,-2035260.855758924,-106662.55748576178,19475.543499247462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2029,0.0,24360.90495582827,0.0,8760.483756676913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836.093741886252,0.0,0.0,7184.529291442457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.302962964517,0.0,0.0,0.0,816265.211084866,-1281482.9212790364,-105034.12261249509,1651961.53084776,0.0,0.0,0.0,184470.13635979616,0.0,0.0,-768824.5475332397,-719658.9051306965,0.0,0.0,0.0,0.0,-738431.6800415842,-22282495.6282179,-7977.706868530338,0.0,6021.364609869823,0.0,0.0,0.0,0.0,88.0258611747497,0.0,0.0,223176.5671881726,0.0,0.0,1681966.777632432,0.0,0.0,0.0,116743.39785976568,0.0,0.0,0.0,0.0,-49782.74993623886,-1122919.750980405,0.0,0.0,-9037.347340165776,0.0,0.0,2476.1611532495226,0.0,37094.86278894078,34806.14779057659,0.0,0.0,0.0,0.0,1394.2096057427934,-106277.09335097615,0.0,0.0,-466076.35832804727,0.0,0.0,-1573046.4259547326,0.0,0.0,-12396.727171196097,0.0,0.0,0.0,0.0,4732.59039079518,-5647.12737145043,11735.06105057316,-1122696.5073670938,0.0,0.0,-234505.7874767388,-669162.8265457585,0.0,0.0,0.0,0.0,-178847.55110883157,-306140.12517508416,0.0,0.0,423.5244275157843,225478.84357541986,26153.48364889511,-238645.68397367443,0.0,0.0,11054.447693345384,3240.7549334415125,-52126.73710202027,0.0,50094.11718311143,233281.9360510246,0.0,131821.52793203446,0.0,82074.7127715412,42827.129009004624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2683888.9333760994,-639141.6050937412,3539.6399131019207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-713852.8775033101,0.0,0.0,490.2459118955676,0.0,-3723.3452061879216,-2959.8513857369235,0.0,0.0,15859.918883580642,0.0,0.0,0.0,0.0,0.0,-2325799.3720532293,-122974.86803828043,24950.235450648877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2030,0.0,26288.746355210373,0.0,9453.759449651348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9535.352958870055,0.0,0.0,7753.08916342711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928.384492407757,0.0,0.0,0.0,880861.7385807903,-770794.4920441781,-65103.82238992609,1782692.2994760014,0.0,0.0,0.0,199068.4924746002,0.0,0.0,-469416.0233865821,-428753.99098904,0.0,0.0,0.0,0.0,-405926.2743884404,-13866991.00174617,-2342.1222800034157,0.0,6497.875478276794,0.0,0.0,0.0,0.0,94.99193651951407,0.0,0.0,240838.0221455102,0.0,0.0,1815072.0621932726,0.0,0.0,0.0,125982.08402133011,0.0,0.0,0.0,0.0,-26660.027568276622,-637724.6790902137,0.0,0.0,-5742.633204844165,0.0,0.0,2672.1163524275435,0.0,40030.42747007997,37560.591140909964,0.0,0.0,0.0,0.0,1504.542740010209,-60702.85421014215,0.0,0.0,-296160.529255302,0.0,0.0,-999566.38805955,0.0,0.0,-7531.726838406823,0.0,0.0,0.0,0.0,5107.11193251278,-2921.913363071697,12663.734946661672,-655773.1144110358,0.0,0.0,-136760.18449012522,-383312.34033137,0.0,0.0,0.0,0.0,-106209.64772031459,-174329.80491858802,0.0,0.0,457.0407491177525,243322.49306699983,28223.18379377175,-122893.42415011604,0.0,0.0,11929.260100732441,3497.2175540735734,-25602.469993468287,0.0,54058.39983789,251743.09645794006,0.0,142253.44740866998,0.0,116909.36701914668,46216.32626871002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1649958.6943550627,-368467.983456956,3819.7553019085426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399619.7087080302,0.0,0.0,529.0423509664402,0.0,8366.507038511161,-1525.109581423285,0.0,0.0,17115.020377964727,0.0,0.0,0.0,0.0,0.0,-1352424.162099291,-76512.59323830059,26924.714515088708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2031,0.0,31634.12478076978,0.0,11376.023871080455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11474.208060506971,0.0,0.0,9329.550626657292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11947.156005864003,0.0,0.0,0.0,1059970.2920922171,-287952.871005418,-27934.286854522623,2145173.06703612,0.0,0.0,0.0,239545.75261110207,0.0,0.0,-188446.31322195014,-152466.97150277055,0.0,0.0,0.0,0.0,-79977.94827576447,-6050950.494491037,3729.798781364094,0.0,7819.11015885973,0.0,0.0,0.0,0.0,114.30696361181526,0.0,0.0,289808.4199817637,0.0,0.0,2184136.714839237,0.0,0.0,0.0,151598.44110566692,0.0,0.0,0.0,0.0,-3804.0646269164135,-167574.23090571864,0.0,0.0,-2720.450814837194,0.0,0.0,3215.4466774211432,0.0,48169.94772232958,45197.91133956172,0.0,0.0,0.0,0.0,1810.466430478953,-16638.45575909299,0.0,0.0,-140299.7761472151,0.0,0.0,-473523.3990892275,0.0,0.0,-2954.7905999826544,0.0,0.0,0.0,0.0,6145.558025457052,-201.57284837872066,15238.694385816241,-208402.6266962823,0.0,0.0,-43045.146329826675,-107242.19689997681,0.0,0.0,0.0,0.0,-37119.39157591903,-46737.185705619166,0.0,0.0,549.9723681050291,292798.06665728986,33961.897831838636,-7201.75432194781,0.0,0.0,14354.876321214688,4208.3184567352,1216.5444591961277,0.0,65050.27447159431,302930.8594043879,0.0,171178.31504843326,0.0,170292.2573389127,55613.645943347714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-683194.99219907,-107719.83767193928,4596.438879963283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93513.6570783325,0.0,0.0,636.6142956629496,0.0,23007.978529693093,-91.34240279980531,0.0,0.0,20595.074521484217,0.0,0.0,0.0,0.0,0.0,-418044.05423546117,-33354.24686093931,32399.406466490065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2032,0.0,36979.503206329246,0.0,13298.288292509562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13413.063162143888,0.0,0.0,10906.012089887474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13965.927519320248,0.0,0.0,0.0,1239078.8456036448,148830.21309578558,5605.172727507714,2507653.834596241,0.0,0.0,0.0,280023.01274760417,0.0,0.0,65415.73080705298,97645.02027571975,0.0,0.0,0.0,0.0,216553.26448925445,999164.2213611677,9330.15550091493,0.0,9140.344839442674,0.0,0.0,0.0,0.0,133.62199070411646,0.0,0.0,338778.8178180172,0.0,0.0,2553201.367485203,0.0,0.0,0.0,177214.79819000408,0.0,0.0,0.0,0.0,17015.545770799174,259380.177815594,0.0,0.0,0.0,0.0,0.0,3758.777002414743,0.0,56309.467974579195,52835.23153821341,0.0,0.0,0.0,0.0,2116.3901209476953,23363.77757730434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.2509313889213,0.0,0.0,0.0,0.0,7184.004118401317,2280.0770595602407,17813.653824970796,197148.0337372385,0.0,0.0,41918.43322925133,143333.94026319124,0.0,0.0,0.0,0.0,25440.10859835123,69114.15257362137,0.0,0.0,642.9039870923057,342273.6402475799,39700.61186990555,98358.863977106,0.0,0.0,16780.492541696964,4919.419359396827,25729.29357836643,0.0,76042.14910529862,354118.6223508357,0.0,200103.18268819607,0.0,221542.69243999617,65010.96561798541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189786.96672418097,128855.07973675884,5373.122458018021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184696.5671599831,0.0,0.0,744.1862403594591,0.0,36717.5573458079,1216.840007512773,0.0,0.0,24075.128665003707,0.0,0.0,0.0,0.0,0.0,429243.21567217144,5575.681248471767,37874.09841789139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Carolina,2033,0.0,39608.377841850306,0.0,14243.664237474688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14366.598458030894,0.0,0.0,11681.321006230188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14958.765968561027,0.0,0.0,0.0,1327165.019461724,159410.5599983296,6003.644722354231,2685923.0645438414,0.0,0.0,0.0,299929.8619950642,0.0,0.0,70066.13821039803,104586.60939484678,0.0,0.0,0.0,0.0,231948.04632498347,1070194.8532114876,9993.436697662437,0.0,9790.13238727035,0.0,0.0,0.0,0.0,143.12118435606783,0.0,0.0,362862.62003256823,0.0,0.0,2734708.5737045296,0.0,0.0,0.0,189813.00659213727,0.0,0.0,0.0,0.0,18225.181726069277,277819.52694940404,0.0,0.0,0.0,0.0,0.0,4025.988637657494,0.0,60312.51072158717,56591.29065230439,0.0,0.0,0.0,0.0,2266.8443949487173,25024.70963256294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.2972061322098,0.0,0.0,0.0,0.0,7694.715311652602,2442.167845784903,19080.027319636953,211163.29679912748,0.0,0.0,44898.41663417441,153523.55686957925,0.0,0.0,0.0,0.0,27248.647124300376,74027.4809556324,0.0,0.0,688.6080620040811,366605.88955427986,42522.93024928271,105351.20027879596,0.0,0.0,17973.418551770184,5269.141114804184,27558.3902782503,0.0,81447.9890890877,379292.9319966298,0.0,214328.52742906276,0.0,237292.17294520908,69632.5982448564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203278.93118324585,138015.3934621208,5755.0979882088795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197826.65487277787,0.0,0.0,797.0904754561029,0.0,39327.81023768996,1303.3452213169985,0.0,0.0,25786.63070280019,0.0,0.0,0.0,0.0,0.0,459758.136217586,5972.05669267592,40566.569869400264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12600.617353359092,0.0,0.0,0.0,0.0,0.0,20754.238408325997,0.0,22921.742340477707,-15902.576640089128,-1203135.9557991424,0.0,0.0,0.0,0.0,0.0,-428747.322964523,1306.311266505607,0.0,-258381.93896707147,0.0,0.0,3804.7943101178316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79742.0528601387,0.0,135336.87872058433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.878073554995,0.0,0.0,0.0,31890.762013371394,0.0,0.0,125906.85123192333,0.0,0.0,43927.79043529497,0.0,0.0,0.0,0.0,0.0,0.0,21965.323081882205,-12164.251252408918,1968.5394895703757,-1574.8084366677185,-13093.413176312228,236578.42765719863,0.0,0.0,0.0,0.0,-86310.36262337596,55394.248233040795,0.0,11665.310293823102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9905.542785319878,-3155808.772471931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2948.636731881141,0.0,130502.69474325958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95413.52462680265,0.0,414317.39368655346,5.630431146429373,0.0,0.0,0.0,32488.091395129682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41671.65014770697,0.0,0.0,0.0,0.0,-113601.75522170308,0.0,0.0,0.0
