,Pay_year,State,practice_code,payments,StatutoryCategory
3980,2021,Texas,595,762.99,Other (6(A)(vii))
3981,2021,Utah,595,1811.84,Other (6(A)(vii))
3982,2021,Washington,595,56601.66,Other (6(A)(vii))
3983,2021,Wisconsin,595,4466.27,Other (6(A)(vii))
3984,2021,Arkansas,595,34386.42,Other (6(A)(vii))
3985,2021,California,595,2086.7,Other (6(A)(vii))
3986,2021,Colorado,595,26875.9,Other (6(A)(vii))
3987,2021,Florida,595,2526.19,Other (6(A)(vii))
3988,2021,Georgia,595,22847.09,Other (6(A)(vii))
3989,2021,Illinois,595,16727.32,Other (6(A)(vii))
3990,2021,Iowa,595,14829.84,Other (6(A)(vii))
3991,2021,Kansas,595,243.53,Other (6(A)(vii))
3992,2021,Kentucky,595,23039.36,Other (6(A)(vii))
3993,2021,Louisiana,595,36438.39,Other (6(A)(vii))
3994,2021,Michigan,595,2310.76,Other (6(A)(vii))
3995,2021,Minnesota,595,166733.03,Other (6(A)(vii))
3996,2021,Mississippi,595,74376.79,Other (6(A)(vii))
3997,2021,Missouri,595,1214.46,Other (6(A)(vii))
3998,2021,Montana,595,141247.74,Other (6(A)(vii))
3999,2021,Nebraska,595,222277.5,Other (6(A)(vii))
4000,2021,New Mexico,595,202.76,Other (6(A)(vii))
4001,2021,New York,595,406.16,Other (6(A)(vii))
4002,2021,North Carolina,595,4429.83,Other (6(A)(vii))
4003,2021,North Dakota,595,43003.13,Other (6(A)(vii))
4004,2021,Ohio,595,1626.5,Other (6(A)(vii))
4005,2021,Oklahoma,595,35128.09,Other (6(A)(vii))
4006,2021,Oregon,595,77023.58,Other (6(A)(vii))
4007,2021,Pennsylvania,595,3612.31,Other (6(A)(vii))
4008,2021,South Dakota,595,242182.41,Other (6(A)(vii))
4009,2021,Tennessee,595,5724.22,Other (6(A)(vii))
4010,2021,Texas,595,284.53,Other (6(A)(vii))
4011,2021,Utah,595,8058.21,Other (6(A)(vii))
4012,2021,Washington,595,53450.5,Other (6(A)(vii))
4013,2021,Wyoming,595,1207.53,Other (6(A)(vii))
4014,2022,Arkansas,595,2657.99,Other (6(A)(vii))
4015,2022,Florida,595,1394.35,Other (6(A)(vii))
4016,2022,Idaho,595,164.33,Other (6(A)(vii))
4017,2022,Illinois,595,1554.54,Other (6(A)(vii))
4018,2022,Indiana,595,50.85,Other (6(A)(vii))
4019,2022,Iowa,595,73776.67,Other (6(A)(vii))
4020,2022,Kentucky,595,41.13,Other (6(A)(vii))
4021,2022,Louisiana,595,94923.37,Other (6(A)(vii))
4022,2022,Michigan,595,1502.58,Other (6(A)(vii))
4023,2022,Minnesota,595,539757.95,Other (6(A)(vii))
4024,2022,Mississippi,595,18057.78,Other (6(A)(vii))
4025,2022,Missouri,595,1959.06,Other (6(A)(vii))
4026,2022,Montana,595,5363.69,Other (6(A)(vii))
4027,2022,Nebraska,595,20346.81,Other (6(A)(vii))
4028,2022,North Dakota,595,365107.8,Other (6(A)(vii))
4029,2022,Ohio,595,686.37,Other (6(A)(vii))
4030,2022,Oklahoma,595,107484.65,Other (6(A)(vii))
4031,2022,South Dakota,595,897614.7,Other (6(A)(vii))
4032,2022,Tennessee,595,2189.21,Other (6(A)(vii))
4033,2022,Texas,595,752.67,Other (6(A)(vii))
4034,2022,Utah,595,2819.61,Other (6(A)(vii))
4035,2022,Washington,595,56363.64,Other (6(A)(vii))
4036,2022,Wisconsin,595,3703.31,Other (6(A)(vii))
4037,2022,Alabama,595,12277.8,Other (6(A)(vii))
4038,2022,Arkansas,595,216323.24,Other (6(A)(vii))
4039,2022,Colorado,595,9491.54,Other (6(A)(vii))
4040,2022,Florida,595,3.82,Other (6(A)(vii))
4041,2022,Georgia,595,14687.48,Other (6(A)(vii))
4042,2022,Idaho,595,5594.06,Other (6(A)(vii))
4043,2022,Illinois,595,22825.11,Other (6(A)(vii))
4044,2022,Indiana,595,487.27,Other (6(A)(vii))
4045,2022,Iowa,595,56116.83,Other (6(A)(vii))
4046,2022,Kansas,595,11584.41,Other (6(A)(vii))
4047,2022,Kentucky,595,83048.82,Other (6(A)(vii))
4048,2022,Louisiana,595,72910.41,Other (6(A)(vii))
4049,2022,Massachusetts,595,2670.45,Other (6(A)(vii))
4050,2022,Michigan,595,12225.27,Other (6(A)(vii))
4051,2022,Minnesota,595,402944.16,Other (6(A)(vii))
4052,2022,Mississippi,595,14796.9,Other (6(A)(vii))
4053,2022,Missouri,595,98334.26,Other (6(A)(vii))
4054,2022,Montana,595,134769.3,Other (6(A)(vii))
4055,2022,Nebraska,595,196576.47,Other (6(A)(vii))
4056,2022,New Mexico,595,1130.0,Other (6(A)(vii))
4057,2022,New York,595,2721.36,Other (6(A)(vii))
4058,2022,North Dakota,595,209495.56,Other (6(A)(vii))
4059,2022,Ohio,595,958.34,Other (6(A)(vii))
4060,2022,Oklahoma,595,51790.84,Other (6(A)(vii))
4061,2022,Oregon,595,28402.8,Other (6(A)(vii))
4062,2022,Pennsylvania,595,4194.55,Other (6(A)(vii))
4063,2022,South Carolina,595,2659.21,Other (6(A)(vii))
4064,2022,South Dakota,595,446699.66,Other (6(A)(vii))
4065,2022,Tennessee,595,29313.61,Other (6(A)(vii))
4066,2022,Texas,595,48468.42,Other (6(A)(vii))
4067,2022,Utah,595,95.33,Other (6(A)(vii))
4068,2022,Washington,595,89774.28,Other (6(A)(vii))
4069,2022,Wisconsin,595,2976.64,Other (6(A)(vii))
4070,2022,Wyoming,595,99429.55,Other (6(A)(vii))
4071,2019,South Dakota,606,91.7,Structural (6(A)(i))
4072,2018,South Dakota,606,110.95,Structural (6(A)(i))
4073,2020,Illinois,606,620.0,Structural (6(A)(i))
4074,2020,South Dakota,606,135.45,Structural (6(A)(i))
4075,2021,Ohio,606,73.5,Structural (6(A)(i))
4076,2022,Iowa,606,1350.72,Structural (6(A)(i))
4077,2019,North Dakota,610,22.8,Soil remediation (6(A)(vi))
4078,2019,South Dakota,610,5152.13,Soil remediation (6(A)(vi))
4079,2018,Montana,610,527.0,Soil remediation (6(A)(vi))
4080,2018,North Dakota,610,1.0,Soil remediation (6(A)(vi))
4081,2020,Montana,610,1618.74,Soil remediation (6(A)(vi))
4082,2020,North Dakota,610,47.73,Soil remediation (6(A)(vi))
4083,2020,South Dakota,610,12486.07,Soil remediation (6(A)(vi))
4084,2021,Montana,610,1618.74,Soil remediation (6(A)(vi))
4085,2021,North Dakota,610,338.03,Soil remediation (6(A)(vi))
4086,2021,South Dakota,610,7112.83,Soil remediation (6(A)(vi))
4087,2021,Arizona,610,1546.08,Soil remediation (6(A)(vi))
4088,2021,North Dakota,610,68.23,Soil remediation (6(A)(vi))
4089,2021,South Dakota,610,125.0,Soil remediation (6(A)(vi))
4090,2022,Montana,610,1618.74,Soil remediation (6(A)(vi))
4091,2022,North Dakota,610,244.44,Soil remediation (6(A)(vi))
4092,2022,South Dakota,610,9434.51,Soil remediation (6(A)(vi))
4093,2022,North Dakota,610,109.09,Soil remediation (6(A)(vi))
4094,2022,South Dakota,610,185.42,Soil remediation (6(A)(vi))
4095,2019,Arizona,612,2.12,Forest management (6(A)(iv))
4096,2019,Colorado,612,58.0,Forest management (6(A)(iv))
4097,2019,Florida,612,161.83,Forest management (6(A)(iv))
4098,2019,Georgia,612,3854.0,Forest management (6(A)(iv))
4099,2019,Idaho,612,158.2,Forest management (6(A)(iv))
4100,2019,Illinois,612,365.3,Forest management (6(A)(iv))
4101,2019,Indiana,612,999.32,Forest management (6(A)(iv))
4102,2019,Iowa,612,392.29,Forest management (6(A)(iv))
4103,2019,Kansas,612,2172.6,Forest management (6(A)(iv))
4104,2019,Kentucky,612,40.96,Forest management (6(A)(iv))
4105,2019,Michigan,612,553.79,Forest management (6(A)(iv))
4106,2019,Minnesota,612,260.19,Forest management (6(A)(iv))
4107,2019,Missouri,612,1031.41,Forest management (6(A)(iv))
4108,2019,Montana,612,992.7,Forest management (6(A)(iv))
4109,2019,Nebraska,612,7982.31,Forest management (6(A)(iv))
4110,2019,New Hampshire,612,81.25,Forest management (6(A)(iv))
4111,2019,New York,612,3.0,Forest management (6(A)(iv))
4112,2019,North Dakota,612,11697.08,Forest management (6(A)(iv))
4113,2019,Oklahoma,612,58.5,Forest management (6(A)(iv))
4114,2019,Oregon,612,42.0,Forest management (6(A)(iv))
4115,2019,Pennsylvania,612,29.68,Forest management (6(A)(iv))
4116,2019,South Carolina,612,707.72,Forest management (6(A)(iv))
4117,2019,South Dakota,612,2011.57,Forest management (6(A)(iv))
4118,2019,Utah,612,31.59,Forest management (6(A)(iv))
4119,2019,Washington,612,175.19,Forest management (6(A)(iv))
4120,2019,West Virginia,612,70.81,Forest management (6(A)(iv))
4121,2019,Wisconsin,612,21316.5,Forest management (6(A)(iv))
4122,2019,Puerto Rico,612,156.0,Forest management (6(A)(iv))
4123,2018,Iowa,612,95.89,Forest management (6(A)(iv))
4124,2018,Kansas,612,773.94,Forest management (6(A)(iv))
4125,2018,Michigan,612,358.92,Forest management (6(A)(iv))
4126,2018,Missouri,612,41.4,Forest management (6(A)(iv))
4127,2018,Nebraska,612,2215.4,Forest management (6(A)(iv))
4128,2018,South Carolina,612,265.48,Forest management (6(A)(iv))
4129,2018,South Dakota,612,200.1,Forest management (6(A)(iv))
4130,2018,Utah,612,29.7,Forest management (6(A)(iv))
4131,2018,Wisconsin,612,6362.13,Forest management (6(A)(iv))
4132,2020,Arkansas,612,1.36,Forest management (6(A)(iv))
4133,2020,California,612,14.54,Forest management (6(A)(iv))
4134,2020,Colorado,612,183.34,Forest management (6(A)(iv))
4135,2020,Florida,612,24.21,Forest management (6(A)(iv))
4136,2020,Georgia,612,673.07,Forest management (6(A)(iv))
4137,2020,Hawaii,612,430.22,Forest management (6(A)(iv))
4138,2020,Idaho,612,168.6,Forest management (6(A)(iv))
4139,2020,Illinois,612,949.27,Forest management (6(A)(iv))
4140,2020,Indiana,612,380.19,Forest management (6(A)(iv))
4141,2020,Iowa,612,1211.41,Forest management (6(A)(iv))
4142,2020,Kansas,612,813.21,Forest management (6(A)(iv))
4143,2020,Kentucky,612,247.82,Forest management (6(A)(iv))
4144,2020,Maine,612,46.07,Forest management (6(A)(iv))
4145,2020,Michigan,612,544.0,Forest management (6(A)(iv))
4146,2020,Minnesota,612,263.64,Forest management (6(A)(iv))
4147,2020,Mississippi,612,974.69,Forest management (6(A)(iv))
4148,2020,Missouri,612,1412.88,Forest management (6(A)(iv))
4149,2020,Montana,612,1184.68,Forest management (6(A)(iv))
4150,2020,Nebraska,612,13471.73,Forest management (6(A)(iv))
4151,2020,New Mexico,612,1925.48,Forest management (6(A)(iv))
4152,2020,New York,612,43.7,Forest management (6(A)(iv))
4153,2020,North Dakota,612,8989.89,Forest management (6(A)(iv))
4154,2020,Ohio,612,36.59,Forest management (6(A)(iv))
4155,2020,Oklahoma,612,76.23,Forest management (6(A)(iv))
4156,2020,Oregon,612,82.5,Forest management (6(A)(iv))
4157,2020,Pennsylvania,612,256.29,Forest management (6(A)(iv))
4158,2020,South Carolina,612,2256.6,Forest management (6(A)(iv))
4159,2020,South Dakota,612,5993.92,Forest management (6(A)(iv))
4160,2020,Tennessee,612,4.74,Forest management (6(A)(iv))
4161,2020,Utah,612,67.17,Forest management (6(A)(iv))
4162,2020,Virginia,612,197.87,Forest management (6(A)(iv))
4163,2020,Washington,612,655.98,Forest management (6(A)(iv))
4164,2020,West Virginia,612,52.07,Forest management (6(A)(iv))
4165,2020,Wisconsin,612,17032.18,Forest management (6(A)(iv))
4166,2020,Puerto Rico,612,56.16,Forest management (6(A)(iv))
4167,2020,Illinois,612,92.8,Forest management (6(A)(iv))
4168,2020,Kansas,612,112.22,Forest management (6(A)(iv))
4169,2020,Kentucky,612,69.9,Forest management (6(A)(iv))
4170,2020,Michigan,612,436.2,Forest management (6(A)(iv))
4171,2020,Mississippi,612,77.85,Forest management (6(A)(iv))
4172,2020,Missouri,612,394.89,Forest management (6(A)(iv))
4173,2020,Montana,612,16.0,Forest management (6(A)(iv))
4174,2020,Nebraska,612,807.65,Forest management (6(A)(iv))
4175,2020,New Hampshire,612,121.97,Forest management (6(A)(iv))
4176,2020,Ohio,612,3.3,Forest management (6(A)(iv))
4177,2020,Oregon,612,4.22,Forest management (6(A)(iv))
4178,2020,Pennsylvania,612,0.01,Forest management (6(A)(iv))
4179,2020,South Carolina,612,9.47,Forest management (6(A)(iv))
4180,2020,South Dakota,612,9.0,Forest management (6(A)(iv))
4181,2020,Tennessee,612,77.8,Forest management (6(A)(iv))
4182,2020,Utah,612,27.82,Forest management (6(A)(iv))
4183,2020,Wisconsin,612,12979.27,Forest management (6(A)(iv))
4184,2021,Colorado,612,2.9,Forest management (6(A)(iv))
4185,2021,Hawaii,612,8.9,Forest management (6(A)(iv))
4186,2021,Illinois,612,601.62,Forest management (6(A)(iv))
4187,2021,Iowa,612,1589.96,Forest management (6(A)(iv))
4188,2021,Kansas,612,374.25,Forest management (6(A)(iv))
4189,2021,Kentucky,612,102.41,Forest management (6(A)(iv))
4190,2021,Michigan,612,594.33,Forest management (6(A)(iv))
4191,2021,Minnesota,612,113.77,Forest management (6(A)(iv))
4192,2021,Missouri,612,583.49,Forest management (6(A)(iv))
4193,2021,Montana,612,1375.78,Forest management (6(A)(iv))
4194,2021,Nebraska,612,2142.72,Forest management (6(A)(iv))
4195,2021,New Mexico,612,2025.01,Forest management (6(A)(iv))
4196,2021,North Dakota,612,7423.2,Forest management (6(A)(iv))
4197,2021,Oklahoma,612,9.36,Forest management (6(A)(iv))
4198,2021,Oregon,612,22.0,Forest management (6(A)(iv))
4199,2021,Pennsylvania,612,181.5,Forest management (6(A)(iv))
4200,2021,South Dakota,612,6392.54,Forest management (6(A)(iv))
4201,2021,Tennessee,612,19.29,Forest management (6(A)(iv))
4202,2021,Utah,612,14.63,Forest management (6(A)(iv))
4203,2021,Virginia,612,17.56,Forest management (6(A)(iv))
4204,2021,Washington,612,485.7,Forest management (6(A)(iv))
4205,2021,Wisconsin,612,4459.1,Forest management (6(A)(iv))
4206,2021,Puerto Rico,612,46.8,Forest management (6(A)(iv))
4207,2021,Alabama,612,6.89,Forest management (6(A)(iv))
4208,2021,Arizona,612,45.16,Forest management (6(A)(iv))
4209,2021,Arkansas,612,15.1,Forest management (6(A)(iv))
4210,2021,Colorado,612,143.16,Forest management (6(A)(iv))
4211,2021,Georgia,612,1441.22,Forest management (6(A)(iv))
4212,2021,Hawaii,612,47.6,Forest management (6(A)(iv))
4213,2021,Illinois,612,729.91,Forest management (6(A)(iv))
4214,2021,Iowa,612,1734.33,Forest management (6(A)(iv))
4215,2021,Kansas,612,119.5,Forest management (6(A)(iv))
4216,2021,Kentucky,612,69.44,Forest management (6(A)(iv))
4217,2021,Michigan,612,89.96,Forest management (6(A)(iv))
4218,2021,Minnesota,612,307.04,Forest management (6(A)(iv))
4219,2021,Mississippi,612,685.98,Forest management (6(A)(iv))
4220,2021,Missouri,612,1424.39,Forest management (6(A)(iv))
4221,2021,Montana,612,131.9,Forest management (6(A)(iv))
4222,2021,Nebraska,612,3831.95,Forest management (6(A)(iv))
4223,2021,North Carolina,612,23306.31,Forest management (6(A)(iv))
4224,2021,North Dakota,612,745.77,Forest management (6(A)(iv))
4225,2021,Ohio,612,201.5,Forest management (6(A)(iv))
4226,2021,Oklahoma,612,36.0,Forest management (6(A)(iv))
4227,2021,Oregon,612,350.02,Forest management (6(A)(iv))
4228,2021,Pennsylvania,612,844.77,Forest management (6(A)(iv))
4229,2021,South Carolina,612,5213.1,Forest management (6(A)(iv))
4230,2021,South Dakota,612,1789.46,Forest management (6(A)(iv))
4231,2021,Tennessee,612,1342.32,Forest management (6(A)(iv))
4232,2021,Utah,612,103.44,Forest management (6(A)(iv))
4233,2021,Vermont,612,24.47,Forest management (6(A)(iv))
4234,2021,Virginia,612,177.36,Forest management (6(A)(iv))
4235,2021,Wisconsin,612,33082.77,Forest management (6(A)(iv))
4236,2021,Puerto Rico,612,15.8,Forest management (6(A)(iv))
4237,2022,Hawaii,612,17.1,Forest management (6(A)(iv))
4238,2022,Illinois,612,184.0,Forest management (6(A)(iv))
4239,2022,Iowa,612,675.1,Forest management (6(A)(iv))
4240,2022,Kentucky,612,2.36,Forest management (6(A)(iv))
4241,2022,Missouri,612,26.75,Forest management (6(A)(iv))
4242,2022,Nebraska,612,1857.6,Forest management (6(A)(iv))
4243,2022,New Mexico,612,1837.44,Forest management (6(A)(iv))
4244,2022,North Dakota,612,4075.99,Forest management (6(A)(iv))
4245,2022,Pennsylvania,612,106.97,Forest management (6(A)(iv))
4246,2022,South Dakota,612,510.5,Forest management (6(A)(iv))
4247,2022,Utah,612,5.0,Forest management (6(A)(iv))
4248,2022,Washington,612,232.28,Forest management (6(A)(iv))
4249,2022,Wisconsin,612,1065.51,Forest management (6(A)(iv))
4250,2022,Puerto Rico,612,16.0,Forest management (6(A)(iv))
4251,2022,Alabama,612,2314.61,Forest management (6(A)(iv))
4252,2022,Arkansas,612,3527.63,Forest management (6(A)(iv))
4253,2022,Colorado,612,5.85,Forest management (6(A)(iv))
4254,2022,Georgia,612,5411.52,Forest management (6(A)(iv))
4255,2022,Idaho,612,297.69,Forest management (6(A)(iv))
4256,2022,Illinois,612,758.28,Forest management (6(A)(iv))
4257,2022,Indiana,612,948.79,Forest management (6(A)(iv))
4258,2022,Iowa,612,3477.04,Forest management (6(A)(iv))
4259,2022,Kansas,612,127.0,Forest management (6(A)(iv))
4260,2022,Kentucky,612,32.12,Forest management (6(A)(iv))
4261,2022,Louisiana,612,2203.74,Forest management (6(A)(iv))
4262,2022,Michigan,612,802.43,Forest management (6(A)(iv))
4263,2022,Minnesota,612,82.32,Forest management (6(A)(iv))
4264,2022,Mississippi,612,184.0,Forest management (6(A)(iv))
4265,2022,Missouri,612,540.31,Forest management (6(A)(iv))
4266,2022,Montana,612,85.98,Forest management (6(A)(iv))
4267,2022,Nebraska,612,6213.41,Forest management (6(A)(iv))
4268,2022,New York,612,1088.54,Forest management (6(A)(iv))
4269,2022,North Carolina,612,8626.09,Forest management (6(A)(iv))
4270,2022,North Dakota,612,531.56,Forest management (6(A)(iv))
4271,2022,Oklahoma,612,3.0,Forest management (6(A)(iv))
4272,2022,Oregon,612,169.43,Forest management (6(A)(iv))
4273,2022,Pennsylvania,612,3887.71,Forest management (6(A)(iv))
4274,2022,Rhode Island,612,85.53,Forest management (6(A)(iv))
4275,2022,South Carolina,612,13003.79,Forest management (6(A)(iv))
4276,2022,South Dakota,612,3714.18,Forest management (6(A)(iv))
4277,2022,Tennessee,612,33.51,Forest management (6(A)(iv))
4278,2022,Texas,612,6.3,Forest management (6(A)(iv))
4279,2022,Utah,612,55.77,Forest management (6(A)(iv))
4280,2022,Washington,612,27.52,Forest management (6(A)(iv))
4281,2022,West Virginia,612,929.59,Forest management (6(A)(iv))
4282,2022,Wisconsin,612,14576.33,Forest management (6(A)(iv))
4283,2019,Colorado,614,456.0,Structural (6(A)(i))
4284,2019,Florida,614,82.18,Structural (6(A)(i))
4285,2019,Georgia,614,76.59,Structural (6(A)(i))
4286,2019,Kentucky,614,836.09,Structural (6(A)(i))
4287,2019,Missouri,614,1399.91,Structural (6(A)(i))
4288,2019,Montana,614,600.0,Structural (6(A)(i))
4289,2019,Nebraska,614,1889.96,Structural (6(A)(i))
4290,2019,New Mexico,614,403.72,Structural (6(A)(i))
4291,2019,New York,614,14.53,Structural (6(A)(i))
4292,2019,Ohio,614,19.61,Structural (6(A)(i))
4293,2019,Oregon,614,114.0,Structural (6(A)(i))
4294,2019,South Dakota,614,1327.0,Structural (6(A)(i))
4295,2018,Kansas,614,1160.97,Structural (6(A)(i))
4296,2018,Missouri,614,118.41,Structural (6(A)(i))
4297,2018,Nebraska,614,1660.0,Structural (6(A)(i))
4298,2018,Oregon,614,595.0,Structural (6(A)(i))
4299,2018,South Carolina,614,26.04,Structural (6(A)(i))
4300,2018,South Dakota,614,82.88,Structural (6(A)(i))
4301,2018,Wisconsin,614,28.5,Structural (6(A)(i))
4302,2020,Colorado,614,456.0,Structural (6(A)(i))
4303,2020,Georgia,614,205.64,Structural (6(A)(i))
4304,2020,Indiana,614,19.71,Structural (6(A)(i))
4305,2020,Iowa,614,266.66,Structural (6(A)(i))
4306,2020,Kansas,614,1505.0,Structural (6(A)(i))
4307,2020,Kentucky,614,572.16,Structural (6(A)(i))
4308,2020,Minnesota,614,363.0,Structural (6(A)(i))
4309,2020,Missouri,614,1966.64,Structural (6(A)(i))
4310,2020,Montana,614,3151.01,Structural (6(A)(i))
4311,2020,Nebraska,614,3202.01,Structural (6(A)(i))
4312,2020,North Dakota,614,810.0,Structural (6(A)(i))
4313,2020,Ohio,614,128.29,Structural (6(A)(i))
4314,2020,Oklahoma,614,930.4,Structural (6(A)(i))
4315,2020,Pennsylvania,614,282.78,Structural (6(A)(i))
4316,2020,South Carolina,614,10.2,Structural (6(A)(i))
4317,2020,South Dakota,614,1009.85,Structural (6(A)(i))
4318,2020,Texas,614,37.6,Structural (6(A)(i))
4319,2020,Wisconsin,614,14.25,Structural (6(A)(i))
4320,2020,Kentucky,614,150.0,Structural (6(A)(i))
4321,2020,Missouri,614,1085.58,Structural (6(A)(i))
4322,2020,Montana,614,600.0,Structural (6(A)(i))
4323,2020,Nebraska,614,202.88,Structural (6(A)(i))
4324,2020,Virginia,614,148.39,Structural (6(A)(i))
4325,2021,Colorado,614,143.77,Structural (6(A)(i))
4326,2021,Kansas,614,170.82,Structural (6(A)(i))
4327,2021,Kentucky,614,1101.0,Structural (6(A)(i))
4328,2021,Missouri,614,120.89,Structural (6(A)(i))
4329,2021,Montana,614,284.0,Structural (6(A)(i))
4330,2021,Nebraska,614,529.38,Structural (6(A)(i))
4331,2021,New Mexico,614,150.0,Structural (6(A)(i))
4332,2021,North Dakota,614,540.0,Structural (6(A)(i))
4333,2021,Oklahoma,614,141.0,Structural (6(A)(i))
4334,2021,Oregon,614,648.0,Structural (6(A)(i))
4335,2021,Pennsylvania,614,14.29,Structural (6(A)(i))
4336,2021,South Dakota,614,870.27,Structural (6(A)(i))
4337,2021,Utah,614,99.0,Structural (6(A)(i))
4338,2021,Virginia,614,375.7,Structural (6(A)(i))
4339,2021,Wisconsin,614,28.5,Structural (6(A)(i))
4340,2021,California,614,226.2,Structural (6(A)(i))
4341,2021,Idaho,614,0.5,Structural (6(A)(i))
4342,2021,Illinois,614,148.41,Structural (6(A)(i))
4343,2021,Iowa,614,144.23,Structural (6(A)(i))
4344,2021,Kansas,614,822.11,Structural (6(A)(i))
4345,2021,Michigan,614,50.6,Structural (6(A)(i))
4346,2021,Missouri,614,1938.89,Structural (6(A)(i))
4347,2021,Montana,614,2194.0,Structural (6(A)(i))
4348,2021,Ohio,614,287.36,Structural (6(A)(i))
4349,2021,South Dakota,614,1090.31,Structural (6(A)(i))
4350,2021,Tennessee,614,197.16,Structural (6(A)(i))
4351,2022,Georgia,614,205.64,Structural (6(A)(i))
4352,2022,Kansas,614,1160.0,Structural (6(A)(i))
